ID,Value
KATL_230713_0500_75,2
KATL_230713_0500_90,1
KATL_230713_0500_105,2
KATL_230713_0500_120,0
KATL_230713_0500_135,1
KATL_230713_0500_150,0
KATL_230713_0500_165,0
KATL_230713_0500_180,0
KATL_230713_0900_15,3
KATL_230713_0900_30,5
KATL_230713_0900_45,1
KATL_230713_0900_60,3
KATL_230713_0900_75,10
KATL_230713_0900_90,7
KATL_230713_0900_105,6
KATL_230713_0900_120,8
KATL_230713_0900_135,23
KATL_230713_0900_150,18
KATL_230713_0900_165,17
KATL_230713_0900_180,21
KATL_230713_1300_15,14
KATL_230713_1300_30,18
KATL_230713_1300_45,16
KATL_230713_1300_60,12
KATL_230713_1300_75,15
KATL_230713_1300_90,10
KATL_230713_1300_105,9
KATL_230713_1300_120,16
KATL_230713_1300_135,9
KATL_230713_1300_150,13
KATL_230713_1300_165,6
KATL_230713_1300_180,12
KATL_230713_1700_15,7
KATL_230713_1700_30,15
KATL_230713_1700_45,17
KATL_230713_1700_60,19
KATL_230713_1700_75,19
KATL_230713_1700_90,22
KATL_230713_1700_105,14
KATL_230713_1700_120,22
KATL_230713_1700_135,16
KATL_230713_1700_150,17
KATL_230713_1700_165,14
KATL_230713_1700_180,21
KATL_230713_2100_15,13
KATL_230713_2100_30,20
KATL_230713_2100_45,13
KATL_230713_2100_60,15
KATL_230713_2100_75,12
KATL_230713_2100_90,17
KATL_230713_2100_105,21
KATL_230713_2100_120,25
KATL_230713_2100_135,21
KATL_230713_2100_150,20
KATL_230713_2100_165,21
KATL_230713_2100_180,29
KATL_230714_0100_15,22
KATL_230714_0100_30,25
KATL_230714_0100_45,24
KATL_230714_0100_60,11
KATL_230714_0100_75,11
KATL_230714_0100_90,13
KATL_230714_0100_105,8
KATL_230714_0100_120,8
KATL_230714_0100_135,5
KATL_230714_0100_150,8
KATL_230714_0100_165,7
KATL_230714_0100_180,4
KATL_230714_0500_15,4
KATL_230714_0500_30,3
KATL_230714_0500_45,2
KATL_230714_0500_60,1
KATL_230714_0500_75,1
KATL_230714_0500_90,2
KATL_230714_0500_105,0
KATL_230714_0500_120,0
KATL_230714_0500_135,1
KATL_230714_0500_150,0
KATL_230714_0500_165,0
KATL_230714_0500_180,0
KATL_230714_0900_15,3
KATL_230714_0900_30,8
KATL_230714_0900_45,3
KATL_230714_0900_60,6
KATL_230714_0900_75,8
KATL_230714_0900_90,6
KATL_230714_0900_105,3
KATL_230714_0900_120,11
KATL_230714_0900_135,18
KATL_230714_0900_150,24
KATL_230714_0900_165,15
KATL_230714_0900_180,16
KATL_230714_1300_15,14
KATL_230714_1300_30,13
KATL_230714_1300_45,18
KATL_230714_1300_60,17
KATL_230714_1300_75,21
KATL_230714_1300_90,9
KATL_230714_1300_105,8
KATL_230714_1300_120,16
KATL_230714_1300_135,11
KATL_230714_1300_150,12
KATL_230714_1300_165,9
KATL_230714_1300_180,9
KATL_230714_1700_15,15
KATL_230714_1700_30,20
KATL_230714_1700_45,12
KATL_230714_1700_60,16
KATL_230714_1700_75,26
KATL_230714_1700_90,19
KATL_230714_1700_105,16
KATL_230714_1700_120,12
KATL_230714_1700_135,21
KATL_230714_1700_150,17
KATL_230714_1700_165,20
KATL_230714_1700_180,17
KATL_230714_2100_15,11
KATL_230714_2100_30,15
KATL_230714_2100_45,11
KATL_230714_2100_60,11
KATL_230714_2100_75,12
KATL_230714_2100_90,12
KATL_230714_2100_105,20
KATL_230714_2100_120,21
KATL_230714_2100_135,19
KATL_230714_2100_150,22
KATL_230714_2100_165,21
KATL_230714_2100_180,21
KATL_230715_0100_15,7
KATL_230715_0100_30,11
KATL_230715_0100_45,18
KATL_230715_0100_60,29
KATL_230715_0100_75,26
KATL_230715_0100_90,17
KATL_230715_0100_105,16
KATL_230715_0100_120,9
KATL_230715_0100_135,10
KATL_230715_0100_150,12
KATL_230715_0100_165,8
KATL_230715_0100_180,10
KATL_230715_0500_15,5
KATL_230715_0500_30,2
KATL_230715_0500_45,0
KATL_230715_0500_60,2
KATL_230715_0500_75,6
KATL_230715_0500_90,2
KATL_230715_0500_105,1
KATL_230715_0500_120,0
KATL_230715_0500_135,0
KATL_230715_0500_150,0
KATL_230715_0500_165,0
KATL_230715_0500_180,0
KATL_230715_0900_15,4
KATL_230715_0900_30,3
KATL_230715_0900_45,2
KATL_230715_0900_60,4
KATL_230715_0900_75,10
KATL_230715_0900_90,7
KATL_230715_0900_105,7
KATL_230715_0900_120,7
KATL_230715_0900_135,16
KATL_230715_0900_150,17
KATL_230715_0900_165,16
KATL_230715_0900_180,17
KATL_230715_1300_15,16
KATL_230715_1300_30,19
KATL_230715_1300_45,21
KATL_230715_1300_60,10
KATL_230715_1300_75,12
KATL_230715_1300_90,9
KATL_230715_1300_105,12
KATL_230715_1300_120,13
KATL_230715_1300_135,12
KATL_230715_1300_150,14
KATL_230715_1300_165,7
KATL_230715_1300_180,12
KATL_230715_1700_15,13
KATL_230715_1700_30,16
KATL_230715_1700_45,13
KATL_230715_1700_60,17
KATL_230715_1700_75,19
KATL_230715_1700_90,13
KATL_230715_1700_105,19
KATL_230715_1700_120,18
KATL_230715_1700_135,15
KATL_230715_1700_150,19
KATL_230715_1700_165,17
KATL_230715_1700_180,15
KATL_230715_2100_15,15
KATL_230715_2100_30,17
KATL_230715_2100_45,12
KATL_230715_2100_60,10
KATL_230715_2100_75,18
KATL_230715_2100_90,20
KATL_230715_2100_105,20
KATL_230715_2100_120,21
KATL_230715_2100_135,16
KATL_230715_2100_150,24
KATL_230715_2100_165,22
KATL_230715_2100_180,24
KATL_230716_0100_15,9
KATL_230716_0100_30,16
KATL_230716_0100_45,9
KATL_230716_0100_60,10
KATL_230716_0100_75,8
KATL_230716_0100_90,4
KATL_230716_0100_105,5
KATL_230716_0100_120,5
KATL_230716_0100_135,2
KATL_230716_0100_150,7
KATL_230716_0100_165,4
KATL_230716_0100_180,7
KATL_230716_0500_15,1
KATL_230716_0500_30,2
KATL_230716_0500_45,2
KATL_230716_0500_60,2
KATL_230716_0500_75,2
KATL_230716_0500_90,0
KATL_230716_0500_105,2
KATL_230716_0500_120,0
KATL_230716_0500_135,0
KATL_230716_0500_150,0
KATL_230716_0500_165,0
KATL_230716_0500_180,0
KATL_230716_0900_15,2
KATL_230716_0900_30,1
KATL_230716_0900_45,3
KATL_230716_0900_60,4
KATL_230716_0900_75,7
KATL_230716_0900_90,4
KATL_230716_0900_105,8
KATL_230716_0900_120,8
KATL_230716_0900_135,12
KATL_230716_0900_150,15
KATL_230716_0900_165,20
KATL_230716_0900_180,17
KATL_230716_1300_15,6
KATL_230716_1300_30,12
KATL_230716_1300_45,19
KATL_230716_1300_60,15
KATL_230716_1300_75,8
KATL_230716_1300_90,10
KATL_230716_1300_105,9
KATL_230716_1300_120,11
KATL_230716_1300_135,12
KATL_230716_1300_150,13
KATL_230716_1300_165,12
KATL_230716_1300_180,9
KATL_230716_1700_15,14
KATL_230716_1700_30,15
KATL_230716_1700_45,11
KATL_230716_1700_60,16
KATL_230716_1700_75,17
KATL_230716_1700_90,20
KATL_230716_1700_105,14
KATL_230716_1700_120,13
KATL_230716_1700_135,18
KATL_230716_1700_150,16
KATL_230716_1700_165,22
KATL_230716_1700_180,20
KATL_230716_2100_15,18
KATL_230716_2100_30,11
KATL_230716_2100_45,11
KATL_230716_2100_60,11
KATL_230716_2100_75,14
KATL_230716_2100_90,16
KATL_230716_2100_105,19
KATL_230716_2100_120,17
KATL_230716_2100_135,18
KATL_230716_2100_150,14
KATL_230716_2100_165,21
KATL_230716_2100_180,24
KATL_230717_0100_15,16
KATL_230717_0100_30,20
KATL_230717_0100_45,18
KATL_230717_0100_60,19
KATL_230717_0100_75,20
KATL_230717_0100_90,19
KATL_230717_0100_105,9
KATL_230717_0100_120,12
KATL_230717_0100_135,7
KATL_230717_0100_150,9
KATL_230717_0100_165,10
KATL_230717_0100_180,5
KATL_230717_0500_15,3
KATL_230717_0500_30,3
KATL_230717_0500_45,4
KATL_230717_0500_60,1
KATL_230717_0500_75,2
KATL_230717_0500_90,0
KATL_230717_0500_105,1
KATL_230717_0500_120,3
KATL_230717_0500_135,1
KATL_230717_0500_150,0
KATL_230717_0500_165,0
KATL_230717_0500_180,0
KATL_230717_0900_15,1
KATL_230717_0900_30,5
KATL_230717_0900_45,3
KATL_230717_0900_60,5
KATL_230717_0900_75,5
KATL_230717_0900_90,8
KATL_230717_0900_105,3
KATL_230717_0900_120,10
KATL_230717_0900_135,18
KATL_230717_0900_150,20
KATL_230717_0900_165,14
KATL_230717_0900_180,15
KATL_230717_1300_15,10
KATL_230717_1300_30,16
KATL_230717_1300_45,21
KATL_230717_1300_60,15
KATL_230717_1300_75,18
KATL_230717_1300_90,12
KATL_230717_1300_105,10
KATL_230717_1300_120,14
KATL_230717_1300_135,11
KATL_230717_1300_150,14
KATL_230717_1300_165,10
KATL_230717_1300_180,12
KATL_230717_1700_15,10
KATL_230717_1700_30,12
KATL_230717_1700_45,12
KATL_230717_1700_60,18
KATL_230717_1700_75,23
KATL_230717_1700_90,22
KATL_230717_1700_105,12
KATL_230717_1700_120,15
KATL_230717_1700_135,16
KATL_230717_1700_150,19
KATL_230717_1700_165,21
KATL_230717_1700_180,19
KATL_230717_2100_15,14
KATL_230717_2100_30,16
KATL_230717_2100_45,10
KATL_230717_2100_60,12
KATL_230717_2100_75,14
KATL_230717_2100_90,18
KATL_230717_2100_105,24
KATL_230717_2100_120,18
KATL_230717_2100_135,14
KATL_230717_2100_150,23
KATL_230717_2100_165,20
KATL_230717_2100_180,31
KATL_230811_0100_15,25
KATL_230811_0100_30,24
KATL_230811_0100_45,19
KATL_230811_0100_60,17
KATL_230811_0100_75,7
KATL_230811_0100_90,10
KATL_230811_0100_105,6
KATL_230811_0100_120,8
KATL_230811_0100_135,9
KATL_230811_0100_150,7
KATL_230811_0100_165,4
KATL_230811_0100_180,5
KATL_230811_0500_15,3
KATL_230811_0500_30,1
KATL_230811_0500_45,2
KATL_230811_0500_60,2
KATL_230811_0500_75,2
KATL_230811_0500_90,2
KATL_230811_0500_105,3
KATL_230811_0500_120,3
KATL_230811_0500_135,0
KATL_230811_0500_150,0
KATL_230811_0500_165,0
KATL_230811_0500_180,0
KATL_230811_0900_15,5
KATL_230811_0900_30,4
KATL_230811_0900_45,5
KATL_230811_0900_60,7
KATL_230811_0900_75,7
KATL_230811_0900_90,8
KATL_230811_0900_105,6
KATL_230811_0900_120,7
KATL_230811_0900_135,16
KATL_230811_0900_150,18
KATL_230811_0900_165,8
KATL_230811_0900_180,13
KATL_230811_1300_15,17
KATL_230811_1300_30,13
KATL_230811_1300_45,16
KATL_230811_1300_60,22
KATL_230811_1300_75,26
KATL_230811_1300_90,19
KATL_230811_1300_105,18
KATL_230811_1300_120,11
KATL_230811_1300_135,15
KATL_230811_1300_150,11
KATL_230811_1300_165,10
KATL_230811_1300_180,9
KATL_230811_1700_15,10
KATL_230811_1700_30,13
KATL_230811_1700_45,14
KATL_230811_1700_60,13
KATL_230811_1700_75,21
KATL_230811_1700_90,19
KATL_230811_1700_105,18
KATL_230811_1700_120,17
KATL_230811_1700_135,18
KATL_230811_1700_150,22
KATL_230811_1700_165,20
KATL_230811_1700_180,16
KATL_230811_2100_15,18
KATL_230811_2100_30,17
KATL_230811_2100_45,11
KATL_230811_2100_60,11
KATL_230811_2100_75,8
KATL_230811_2100_90,16
KATL_230811_2100_105,17
KATL_230811_2100_120,18
KATL_230811_2100_135,22
KATL_230811_2100_150,22
KATL_230811_2100_165,27
KATL_230811_2100_180,26
KATL_230812_0100_15,19
KATL_230812_0100_30,19
KATL_230812_0100_45,20
KATL_230812_0100_60,20
KATL_230812_0100_75,9
KATL_230812_0100_90,7
KATL_230812_0100_105,10
KATL_230812_0100_120,15
KATL_230812_0100_135,9
KATL_230812_0100_150,4
KATL_230812_0100_165,8
KATL_230812_0100_180,4
KATL_230812_0500_15,2
KATL_230812_0500_30,0
KATL_230812_0500_45,1
KATL_230812_0500_60,3
KATL_230812_0500_75,4
KATL_230812_0500_90,1
KATL_230812_0500_105,1
KATL_230812_0500_120,0
KATL_230812_0500_135,0
KATL_230812_0500_150,0
KATL_230812_0500_165,0
KATL_230812_0500_180,0
KATL_230812_0900_15,2
KATL_230812_0900_30,7
KATL_230812_0900_45,3
KATL_230812_0900_60,6
KATL_230812_0900_75,8
KATL_230812_0900_90,5
KATL_230812_0900_105,2
KATL_230812_0900_120,6
KATL_230812_0900_135,17
KATL_230812_0900_150,15
KATL_230812_0900_165,20
KATL_230812_0900_180,18
KATL_230812_1300_15,12
KATL_230812_1300_30,14
KATL_230812_1300_45,16
KATL_230812_1300_60,17
KATL_230812_1300_75,9
KATL_230812_1300_90,7
KATL_230812_1300_105,9
KATL_230812_1300_120,14
KATL_230812_1300_135,15
KATL_230812_1300_150,8
KATL_230812_1300_165,9
KATL_230812_1300_180,11
KATL_230812_1700_15,6
KATL_230812_1700_30,13
KATL_230812_1700_45,10
KATL_230812_1700_60,22
KATL_230812_1700_75,19
KATL_230812_1700_90,17
KATL_230812_1700_105,19
KATL_230812_1700_120,13
KATL_230812_1700_135,14
KATL_230812_1700_150,16
KATL_230812_1700_165,21
KATL_230812_1700_180,17
KATL_230812_2100_15,0
KATL_230812_2100_30,1
KATL_230812_2100_45,1
KATL_230812_2100_60,2
KATL_230812_2100_75,6
KATL_230812_2100_90,7
KATL_230812_2100_105,7
KATL_230812_2100_120,3
KATL_230812_2100_135,4
KATL_230812_2100_150,6
KATL_230812_2100_165,13
KATL_230812_2100_180,17
KATL_230813_0100_15,24
KATL_230813_0100_30,25
KATL_230813_0100_45,22
KATL_230813_0100_60,17
KATL_230813_0100_75,13
KATL_230813_0100_90,16
KATL_230813_0100_105,15
KATL_230813_0100_120,12
KATL_230813_0100_135,15
KATL_230813_0100_150,13
KATL_230813_0100_165,9
KATL_230813_0100_180,5
KATL_230813_0500_15,2
KATL_230813_0500_30,2
KATL_230813_0500_45,3
KATL_230813_0500_60,0
KATL_230813_0500_75,3
KATL_230813_0500_90,0
KATL_230813_0500_105,0
KATL_230813_0500_120,2
KATL_230813_0500_135,0
KATL_230813_0500_150,0
KATL_230813_0500_165,0
KATL_230813_0500_180,0
KATL_230813_0900_15,4
KATL_230813_0900_30,2
KATL_230813_0900_45,1
KATL_230813_0900_60,2
KATL_230813_0900_75,6
KATL_230813_0900_90,4
KATL_230813_0900_105,4
KATL_230813_0900_120,6
KATL_230813_0900_135,14
KATL_230813_0900_150,15
KATL_230813_0900_165,15
KATL_230813_0900_180,17
KATL_230813_1300_15,7
KATL_230813_1300_30,13
KATL_230813_1300_45,13
KATL_230813_1300_60,15
KATL_230813_1300_75,11
KATL_230813_1300_90,11
KATL_230813_1300_105,10
KATL_230813_1300_120,11
KATL_230813_1300_135,9
KATL_230813_1300_150,10
KATL_230813_1300_165,12
KATL_230813_1300_180,6
KATL_230813_1700_15,13
KATL_230813_1700_30,16
KATL_230813_1700_45,14
KATL_230813_1700_60,21
KATL_230813_1700_75,19
KATL_230813_1700_90,19
KATL_230813_1700_105,19
KATL_230813_1700_120,14
KATL_230813_1700_135,8
KATL_230813_1700_150,21
KATL_230813_1700_165,19
KATL_230813_1700_180,20
KATL_230813_2100_15,7
KATL_230813_2100_30,14
KATL_230813_2100_45,16
KATL_230813_2100_60,12
KATL_230813_2100_75,10
KATL_230813_2100_90,17
KATL_230813_2100_105,21
KATL_230813_2100_120,17
KATL_230813_2100_135,17
KATL_230813_2100_150,23
KATL_230813_2100_165,23
KATL_230813_2100_180,23
KATL_230814_0100_15,18
KATL_230814_0100_30,23
KATL_230814_0100_45,27
KATL_230814_0100_60,20
KATL_230814_0100_75,22
KATL_230814_0100_90,16
KATL_230814_0100_105,12
KATL_230814_0100_120,3
KATL_230814_0100_135,6
KATL_230814_0100_150,7
KATL_230814_0100_165,8
KATL_230814_0100_180,5
KATL_230814_0500_15,0
KATL_230814_0500_30,3
KATL_230814_0500_45,1
KATL_230814_0500_60,1
KATL_230814_0500_75,3
KATL_230814_0500_90,2
KATL_230814_0500_105,1
KATL_230814_0500_120,1
KATL_230814_0500_135,0
KATL_230814_0500_150,0
KATL_230814_0500_165,0
KATL_230814_0500_180,0
KATL_230814_0900_15,2
KATL_230814_0900_30,2
KATL_230814_0900_45,4
KATL_230814_0900_60,5
KATL_230814_0900_75,9
KATL_230814_0900_90,9
KATL_230814_0900_105,6
KATL_230814_0900_120,11
KATL_230814_0900_135,20
KATL_230814_0900_150,20
KATL_230814_0900_165,17
KATL_230814_0900_180,19
KATL_230814_1300_15,13
KATL_230814_1300_30,14
KATL_230814_1300_45,15
KATL_230814_1300_60,17
KATL_230814_1300_75,9
KATL_230814_1300_90,9
KATL_230814_1300_105,13
KATL_230814_1300_120,14
KATL_230814_1300_135,12
KATL_230814_1300_150,13
KATL_230814_1300_165,13
KATL_230814_1300_180,8
KATL_230814_1700_15,11
KATL_230814_1700_30,20
KATL_230814_1700_45,17
KATL_230814_1700_60,17
KATL_230814_1700_75,26
KATL_230814_1700_90,22
KATL_230814_1700_105,13
KATL_230814_1700_120,13
KATL_230814_1700_135,15
KATL_230814_1700_150,18
KATL_230814_1700_165,20
KATL_230814_1700_180,19
KATL_230814_2100_15,13
KATL_230814_2100_30,15
KATL_230814_2100_45,12
KATL_230814_2100_60,7
KATL_230814_2100_75,12
KATL_230814_2100_90,22
KATL_230814_2100_105,23
KATL_230814_2100_120,19
KATL_230814_2100_135,14
KATL_230814_2100_150,19
KATL_230814_2100_165,23
KATL_230814_2100_180,24
KATL_230815_0100_15,22
KATL_230815_0100_30,25
KATL_230815_0100_45,20
KATL_230815_0100_60,11
KATL_230815_0100_75,16
KATL_230815_0100_90,13
KATL_230815_0100_105,13
KATL_230815_0100_120,9
KATL_230815_0100_135,5
KATL_230815_0100_150,7
KATL_230815_0100_165,9
KATL_230815_0100_180,4
KATL_230815_0500_15,2
KATL_230815_0500_30,2
KATL_230815_0500_45,0
KATL_230815_0500_60,1
KATL_230815_0500_75,1
KATL_230815_0500_90,2
KATL_230815_0500_105,1
KATL_230815_0500_120,0
KATL_230815_0500_135,0
KATL_230815_0500_150,0
KATL_230815_0500_165,0
KATL_230815_0500_180,0
KATL_230815_0900_15,2
KATL_230815_0900_30,5
KATL_230815_0900_45,5
KATL_230815_0900_60,2
KATL_230815_0900_75,11
KATL_230815_0900_90,5
KATL_230815_0900_105,5
KATL_230815_0900_120,8
KATL_230815_0900_135,15
KATL_230815_0900_150,17
KATL_230815_0900_165,19
KATL_230815_0900_180,22
KATL_230815_1300_15,13
KATL_230815_1300_30,15
KATL_230815_1300_45,20
KATL_230815_1300_60,20
KATL_230815_1300_75,9
KATL_230815_1300_90,9
KATL_230815_1300_105,9
KATL_230815_1300_120,13
KATL_230815_1300_135,12
KATL_230815_1300_150,9
KATL_230815_1300_165,10
KATL_230815_1300_180,12
KATL_230815_1700_15,6
KATL_230815_1700_30,13
KATL_230815_1700_45,12
KATL_230815_1700_60,16
KATL_230815_1700_75,18
KATL_230815_1700_90,22
KATL_230815_1700_105,15
KATL_230815_1700_120,3
KATL_230815_1700_135,4
KATL_230815_1700_150,8
KATL_230815_1700_165,18
KATL_230815_1700_180,21
KATL_230815_2100_15,17
KATL_230815_2100_30,21
KATL_230815_2100_45,22
KATL_230815_2100_60,12
KATL_230815_2100_75,12
KATL_230815_2100_90,18
KATL_230815_2100_105,19
KATL_230815_2100_120,21
KATL_230815_2100_135,18
KATL_230815_2100_150,20
KATL_230815_2100_165,17
KATL_230815_2100_180,17
KATL_230816_0100_15,18
KATL_230816_0100_30,21
KATL_230816_0100_45,11
KATL_230816_0100_60,14
KATL_230816_0100_75,5
KATL_230816_0100_90,6
KATL_230816_0100_105,6
KATL_230816_0100_120,14
KATL_230816_0100_135,4
KATL_230816_0100_150,7
KATL_230816_0100_165,4
KATL_230816_0100_180,3
KATL_230816_0500_15,3
KATL_230816_0500_30,0
KATL_230816_0500_45,2
KATL_230816_0500_60,3
KATL_230816_0500_75,1
KATL_230816_0500_90,1
KATL_230816_0500_105,0
KATL_230816_0500_120,1
KATL_230816_0500_135,0
KATL_230816_0500_150,0
KATL_230816_0500_165,0
KATL_230816_0500_180,0
KATL_230816_0900_15,3
KATL_230816_0900_30,5
KATL_230816_0900_45,5
KATL_230816_0900_60,0
KATL_230816_0900_75,10
KATL_230816_0900_90,5
KATL_230816_0900_105,6
KATL_230816_0900_120,8
KATL_230816_0900_135,19
KATL_230816_0900_150,19
KATL_230816_0900_165,19
KATL_230816_0900_180,22
KATL_230816_1300_15,12
KATL_230816_1300_30,17
KATL_230816_1300_45,21
KATL_230816_1300_60,13
KATL_230816_1300_75,13
KATL_230816_1300_90,11
KATL_230816_1300_105,7
KATL_230816_1300_120,10
KATL_230816_1300_135,10
KATL_230816_1300_150,12
KATL_230816_1300_165,10
KATL_230816_1300_180,15
KATL_230816_1700_15,10
KATL_230816_1700_30,10
KATL_230816_1700_45,17
KATL_230816_1700_60,13
KATL_230816_1700_75,22
KATL_230816_1700_90,17
KATL_230816_1700_105,19
KATL_230816_1700_120,14
KATL_230816_1700_135,17
KATL_230816_1700_150,18
KATL_230816_1700_165,18
KATL_230816_1700_180,11
KATL_230816_2100_15,15
KATL_230816_2100_30,12
KATL_230816_2100_45,10
KATL_230816_2100_60,13
KATL_230816_2100_75,12
KATL_230816_2100_90,14
KATL_230816_2100_105,24
KATL_230816_2100_120,20
KATL_230816_2100_135,23
KATL_230816_2100_150,23
KATL_230816_2100_165,25
KATL_230816_2100_180,21
KATL_230817_0100_15,14
KATL_230817_0100_30,22
KATL_230817_0100_45,4
KATL_230817_0100_60,6
KATL_230817_0100_75,7
KATL_230817_0100_90,3
KATL_230817_0100_105,5
KATL_230817_0100_120,7
KATL_230817_0100_135,7
KATL_230817_0100_150,5
KATL_230817_0100_165,8
KATL_230817_0100_180,5
KATL_230817_0500_15,2
KATL_230817_0500_30,2
KATL_230817_0500_45,1
KATL_230817_0500_60,0
KATL_230817_0500_75,1
KATL_230817_0500_90,0
KATL_230817_0500_105,0
KATL_230817_0500_120,1
KATL_230817_0500_135,1
KATL_230817_0500_150,0
KATL_230817_0500_165,0
KATL_230817_0500_180,0
KATL_230817_0900_15,0
KATL_230817_0900_30,0
KATL_230817_0900_45,0
KATL_230817_0900_60,0
KATL_230817_0900_75,0
KATL_230817_0900_90,0
KATL_230817_0900_105,0
KATL_230817_0900_120,0
KATL_230817_0900_135,0
KATL_230817_0900_150,0
KATL_230817_0900_165,0
KATL_230817_0900_180,0
KATL_230817_1300_15,0
KATL_230817_1300_30,0
KATL_230817_1300_45,0
KATL_230817_1300_60,0
KATL_230817_1300_75,0
KATL_230817_1300_90,0
KATL_230817_1300_105,0
KATL_230817_1300_120,0
KATL_230817_1300_135,0
KATL_230817_1300_150,0
KATL_230817_1300_165,0
KATL_230817_1300_180,0
KATL_230817_1700_15,0
KATL_230817_1700_30,0
KATL_230817_1700_45,0
KATL_230817_1700_60,0
KATL_230817_1700_75,0
KATL_230817_1700_90,0
KATL_230817_1700_105,0
KATL_230817_1700_120,0
KATL_230817_1700_135,0
KATL_230817_1700_150,0
KATL_230817_1700_165,0
KATL_230817_1700_180,0
KATL_230817_2100_15,0
KATL_230817_2100_30,0
KATL_230817_2100_45,0
KATL_230817_2100_60,0
KATL_230817_2100_75,0
KATL_230817_2100_90,0
KATL_230817_2100_105,0
KATL_230817_2100_120,0
KATL_230817_2100_135,0
KATL_230817_2100_150,0
KATL_230817_2100_165,0
KATL_230817_2100_180,0
KATL_230818_0100_15,0
KATL_230818_0100_30,0
KATL_230818_0100_45,0
KATL_230818_0100_60,0
KATL_230818_0100_75,0
KATL_230818_0100_90,0
KATL_230818_0100_105,0
KATL_230818_0100_120,0
KATL_230818_0100_135,0
KATL_230818_0100_150,0
KATL_230818_0100_165,0
KATL_230818_0100_180,0
KATL_230818_0500_15,0
KATL_230818_0500_30,0
KATL_230818_0500_45,0
KATL_230818_0500_60,0
KATL_230818_0500_75,0
KATL_230818_0500_90,0
KATL_230818_0500_105,0
KATL_230818_0500_120,0
KATL_230818_0500_135,0
KATL_230818_0500_150,0
KATL_230818_0500_165,0
KATL_230818_0500_180,0
KATL_230818_0900_15,6
KATL_230818_0900_30,6
KATL_230818_0900_45,3
KATL_230818_0900_60,5
KATL_230818_0900_75,11
KATL_230818_0900_90,4
KATL_230818_0900_105,8
KATL_230818_0900_120,9
KATL_230818_0900_135,18
KATL_230818_0900_150,20
KATL_230818_0900_165,21
KATL_230818_0900_180,21
KATL_230818_1300_15,7
KATL_230818_1300_30,15
KATL_230818_1300_45,16
KATL_230818_1300_60,22
KATL_230818_1300_75,10
KATL_230818_1300_90,9
KATL_230818_1300_105,13
KATL_230818_1300_120,14
KATL_230818_1300_135,10
KATL_230818_1300_150,14
KATL_230818_1300_165,12
KATL_230818_1300_180,8
KATL_230818_1700_15,12
KATL_230818_1700_30,15
KATL_230818_1700_45,18
KATL_230818_1700_60,24
KATL_230818_1700_75,22
KATL_230818_1700_90,12
KATL_230818_1700_105,15
KATL_230818_1700_120,17
KATL_230818_1700_135,18
KATL_230818_1700_150,24
KATL_230818_1700_165,23
KATL_230818_1700_180,15
KATL_230818_2100_15,17
KATL_230818_2100_30,16
KATL_230818_2100_45,14
KATL_230818_2100_60,7
KATL_230818_2100_75,10
KATL_230818_2100_90,19
KATL_230818_2100_105,25
KATL_230818_2100_120,24
KATL_230818_2100_135,19
KATL_230818_2100_150,23
KATL_230818_2100_165,22
KATL_230818_2100_180,24
KMIA_220925_0100_15,6
KMIA_220925_0100_30,10
KMIA_220925_0100_45,6
KMIA_220925_0100_60,6
KMIA_220925_0100_75,8
KMIA_220925_0100_90,7
KMIA_220925_0100_105,5
KMIA_220925_0100_120,7
KMIA_220925_0100_135,4
KMIA_220925_0100_150,4
KMIA_220925_0100_165,1
KMIA_220925_0100_180,1
KMIA_220925_0500_15,2
KMIA_220925_0500_30,1
KMIA_220925_0500_45,1
KMIA_220925_0500_60,2
KMIA_220925_0500_75,0
KMIA_220925_0500_90,1
KMIA_220925_0500_105,1
KMIA_220925_0500_120,1
KMIA_220925_0500_135,0
KMIA_220925_0500_150,0
KMIA_220925_0500_165,0
KMIA_220925_0500_180,2
KMIA_220925_0900_15,3
KMIA_220925_0900_30,3
KMIA_220925_0900_45,4
KMIA_220925_0900_60,3
KMIA_220925_0900_75,6
KMIA_220925_0900_90,1
KMIA_220925_0900_105,4
KMIA_220925_0900_120,3
KMIA_220925_0900_135,2
KMIA_220925_0900_150,7
KMIA_220925_0900_165,5
